Workload,IPC,MPKI,WPKI,Write-Read-Ratio,Write RBHR,Write BLP,Write BGLP,Write Mode Fraction,Ideal Write Mode Fraction,Ideal Speedup,Write Latency,Total Evictions,PW Evictions,SW Evictions
bwaves,0.7190466905510778,27.330404406129908,6.003947349901316,0.3798993280123867,0.07614223742956311,22.334529416592837,7.914310493602187,0.3742567281003755,0.265349966429173,1.1740438396414308,5464.479907594129,0,0,0,0,0
fotonik3d,0.4235747004426387,43.143106424750655,9.731599744545507,0.34760957914142493,0.014448486022025238,23.69228289825111,7.972787989162592,0.3431358422426374,0.24866163427756321,1.1438260968411245,5208.722754737145,0,0,0,0,0
wrf,0.5198343525675119,36.09697880877362,8.04300110924748,0.35762781368407504,0.1669024153415148,22.366249899347224,7.957006523817563,0.3342354186966686,0.24905233390253673,1.1279477568893401,4995.336843942428,0,0,0,0,0
omnetpp,0.4270999297464946,21.978076341146807,6.673919924918401,0.44294684640497933,0.00223335515250886,19.23953250902786,7.572049849075693,0.24505902537551802,0.16629352464104466,1.1043333232424593,5370.4351985040275,0,0,0,0,0
roms,1.068992991946596,15.774717149130739,2.6567187035074227,0.32358629916996867,0.16004692047457575,10.824881819446485,5.036962147697466,0.2638242689880501,0.16971776320779697,1.1278315785429303,5785.563097335765,0,0,0,0,0
lbm,0.2504745138634921,71.11875664693372,25.303478243930435,0.7355266867915533,0.04761380878793614,24.39838679642196,7.988471611104103,0.5178083911123323,0.4097747151259764,1.2240471920188962,5104.298084705053,0,0,0,0,0
cam4,0.8851066143741763,22.52557829968457,6.048627394149021,0.5219327283148685,0.23906377409850005,22.052069309741718,7.966561456579294,0.4130148306294903,0.32434117090184705,1.151066269396104,4837.019452760151,0,0,0,0,0

bc,0.34318313549338736,74.79056595251362,20.196617070821887,0.755925264085969,0.21569982799163842,24.024984890568863,7.988390671439349,0.5245143106946727,0.4399284760814355,1.1778935444656913,4634.418499038267,0,0,0,0,0
pagerankdelta,0.45233557188619233,33.95211366727177,8.355959895550502,0.3651155462856137,0.01696093630285254,22.862655222905815,7.950094146606699,0.3192527908098983,0.22647329795661394,1.1362906694302368,5285.925992943959,0,0,0,0,0
radii,0.2157247248836106,83.10031665348423,16.16172836615895,0.29914326647736833,0.030770024384081558,23.037329319748856,7.95465494010584,0.28940165409883495,0.20614046726920635,1.1171705328472705,5175.724662499363,0,0,0,0,0
mis,0.5114218926546554,37.26456601407743,10.335118569135425,0.5071330560653441,0.15629104820326106,23.072933262501383,7.97479396421808,0.41619006121416263,0.3237676793359021,1.1583090244583252,4913.563718849385,0,0,0,0,0
cf,0.469186294003038,62.83613613593565,16.15966330560926,0.9918747897746384,0.22021027151809902,24.38240313801742,7.988215211195476,0.57021282913008,0.48389640651749605,1.2008352702521885,4669.624537206104,0,0,0,0,0
bellmanford,0.3408997507889342,52.56248464116611,3.2980137046523117,0.07365595609381849,0.005634126081759389,21.60379391475881,7.875808102109586,0.09634770171129972,0.06159784431479023,1.0384548984850892,5360.155942345601,0,0,0,0,0
pagerank,0.3239225460522902,79.95134813812561,10.857777296416677,0.2725087203071596,0.2648607747760761,22.03091336662623,7.971084870118792,0.2686067128485904,0.20266735053931317,1.0901558210440982,4767.992790421428,0,0,0,0,0
triangle,0.508372422155812,37.6580584967311,10.420276106721204,0.5068382437255806,0.16910353145627352,23.004887699435578,7.976274824002405,0.4134980372895927,0.32274466095274934,1.1547366967323416,4882.151964061413,0,0,0,0,0

add,0.19926227505082786,146.2028802073909,20.868532134800688,0.3332667258721159,0.30285842745859337,20.840861959677355,7.972200221003243,0.31683319801978077,0.24290707549265944,1.1082109410364203,4770.093469677372,0,0,0,0,0
triad,0.2315594661131385,128.87443954752925,17.957782163291583,0.3332769915550433,0.3120491238510646,20.492048049028572,7.968614815528902,0.31950776688001237,0.24290700645288762,1.1125666931948923,4829.268722906071,0,0,0,0,0
scale,0.25549699608718335,143.98177147685558,21.776891059452204,0.499968517920105,0.26857956108022796,21.882312189041173,7.982450764284351,0.405427238147562,0.3211448295143716,1.1417528922290383,4756.615524725092,0,0,0,0,0
copy,0.2139148261961823,143.97293539904902,26.54991855087561,0.49997383603486767,0.26985042234603235,22.058045816892474,7.9861359000915275,0.4429826568737283,0.35873396287099824,1.1512496783850257,4691.348437365746,0,0,0,0,0

delta,0.49426908792057944,41.34833596638543,5.427812343950395,0.19547090019115612,0.11315670098580201,21.804920653208377,7.945534794490955,0.2224605692756834,0.15474842450551174,1.0870851587643529,5157.085297253728,0,0,0,0,0
merced,0.46371398785324575,37.876890847426225,7.32558986264519,0.2776669778876438,0.07857644893255936,22.150528908116968,7.955053715447905,0.28430252447274745,0.2000430394976711,1.1177305884906226,5242.13676714094,0,0,0,0,0
whiskey,0.595860999108335,29.529376282319795,5.709713578708593,0.28791457080866323,0.03326569668653499,22.492842150464927,7.910551699248916,0.28686219527165174,0.20171304037013552,1.119400702552786,5253.380493899541,0,0,0,0,0
charlie,0.64260833296517,25.71137576375497,5.744984921006457,0.32449835536941335,0.06640246162488841,22.382280389044553,7.842556048221909,0.3037578393871074,0.21969193208894836,1.120742339452924,5113.674796365874,0,0,0,0,0

mix3,0.29848756581611546,85.409963754675,29.35542312619726,0.45317104291186483,0.1754866730008726,22.661335162724143,7.974965587379568,0.4704008475811542,0.37466973326855857,1.180761456802492,4892.103002941662,0,0,0,0,0
mix1,0.24946253121343426,122.95837263180141,33.63150303533056,0.40155547432470234,0.1868039507984575,22.868232822799545,7.9793038816059365,0.6008558116194443,0.509332465574571,1.229298956891268,4785.643678510807,0,0,0,0,0
mix2,0.32859557288245905,52.89586899948936,14.067204577983862,0.4080937708477501,0.1765953961161788,22.536989215625017,7.969532985414061,1.1589952317856276,1.2566084808874356,1.613938216923509,4912.273151631756,0,0,0,0,0
mix5,0.3002707930714009,62.00671205496196,17.467924716146225,0.4287551017747004,0.09436040580865007,23.24149986551098,7.97420664001004,0.674062503141839,0.5739548090543392,1.3071377029414442,5065.913280484087,0,0,0,0,0
mix0,0.22668795614178985,70.74779752270011,30.55233071533421,0.5308825041841274,0.14278833033571192,23.17987840217641,7.980719360434079,2.292623215422008,6.207547037467127,4.028665875204012,4910.071954001874,0,0,0,0,0
mix4,0.16537359433333723,138.3666036572773,46.89404412073667,0.47678013988030005,0.1305392334962262,23.38040929508551,7.98182035713271,1.6761543237525744,2.4993336137486195,2.217442913664295,4907.453119900405,0,0,0,0,0

