Workload,IPC,MPKI,WPKI,Write-Read-Ratio,Write RBHR,Write BLP,Write BGLP,Write Mode Fraction,Ideal Write Mode Fraction,Ideal Speedup,Write Latency,Total Evictions,PW Evictions,SW Evictions
bwaves,0.6248040897635675,16.118268089119184,6.104994900793833,0.4395690204028954,0.0,24.36294038421441,7.722452627941325,0.2828612412433965,0.2207550074650682,1.0866028129423795,4594.5993207201645,16505139,377521,3056820
fotonik3d,0.4065539813214755,17.900225136847727,9.791786103123208,0.5594405329712964,0.0,25.316837123446362,7.776600423816609,0.27887182027646906,0.2256561933042956,1.0737949624886043,4379.1787836463445,17593723,1435112,4864938
wrf,0.38984897921853134,19.340743638609005,7.394908657563642,0.3862513581969282,0.0,21.876917225701035,7.251281672314514,0.21488592801941056,0.16247298977217028,1.0667583732323371,4655.9338815370775,17496065,830455,3212848
omnetpp,0.4598873672183886,12.03380029026532,5.674592429067594,0.5116982738185881,0.0,20.47253215208849,7.3556181309780895,0.18637538825739985,0.14486337922649756,1.0510210832265667,4462.264580231973,11799959,785319,2988618
roms,0.7616450527437846,7.941548344534477,2.7069699492443133,0.3477526939650846,0.0,9.700063291726423,4.153601699746188,0.2190630823418492,0.12197547351343571,1.1243219607539578,6663.483318987651,6358698,254207,721204
lbm,0.26468637926497957,33.84178822574599,25.401665773718765,0.750838143844427,0.0,29.77408357328821,7.998982825457686,0.46979023907536327,0.40165213317735443,1.128511602236787,4355.8596664893985,35699810,5631336,7947794
cam4,0.9799000001540029,5.766517350640675,4.104743673036056,0.7416203971891645,0.0,24.285625872653952,7.563329482303137,0.2975715557662248,0.23058962478220993,1.0953576574722572,4664.676619581916,5601814,914321,1306954

bc,0.2991624253032721,25.44918181090985,19.633669607326606,0.7719565952894286,0.0,28.66492227516494,7.989858472933227,0.42939487712226665,0.3522058774693553,1.1352756863864524,4567.468244092928,25928888,4242314,6448380
pagerankdelta,0.37813741447914767,19.41496902782782,8.087223588255528,0.4369518118889937,0.0,26.16087518761517,7.788712543345549,0.21388170970173484,0.1704067692247112,1.055303306148148,4370.972186839766,18859392,1012914,4873705
radii,0.2153245026780041,44.76883511104293,16.023353589766465,0.36364406175753106,0.0,26.398811627635826,7.645429663361973,0.24648707219804974,0.1941915114330013,1.0694023404715804,4479.391013881847,43587710,1110850,10965111
mis,0.38773378517758667,19.478800216885816,10.60936482759782,0.5448938375674914,0.0,27.437329989279256,7.8970306655630536,0.3003862034000899,0.2436935976943374,1.0810341448114316,4397.331568854498,18721451,1130630,6503695
cf,0.28682167385845553,16.164498594750146,16.109518468083426,0.9969531218452662,0.0,23.84963892191358,7.718726633175927,0.3632027907081959,0.27701436986431976,1.1353467314024948,4912.350340695311,15909886,4836011,305135
bellmanford,0.3300998940265195,29.470757103812318,3.2532124268027203,0.11106500300816964,0.0,24.49868462985672,7.641271573301273,0.07546618308652595,0.05777979166704038,1.0191300643588475,4392.582900748107,29638409,129214,2196041
pagerank,0.2578851531349124,36.394632254516885,10.86061357351503,0.29851645568298135,0.0,25.935525581223292,7.82746016238805,0.2106883204521239,0.1572703315343824,1.0676766736155985,4720.058193764602,40437096,1476751,3919581
triangle,0.6097769433061159,10.02626013362544,8.558521078829578,0.8565001744444891,0.0,27.836245083629745,7.931704507489212,0.37505528195353455,0.3122319326644732,1.1005262505225148,4362.468607529601,10275372,2020641,3402119

add,0.1550356325282691,62.79729127220901,20.908302421593866,0.33294527701233867,0.0,26.203114852459812,7.959634569111579,0.2506072289597469,0.18549658089926804,1.0868845424944478,4845.683423606483,62476734,1111441,11037740
triad,0.18347139731773207,54.040324689113326,18.064754864514338,0.3342762370273641,0.0,27.767450735243994,7.969584880969478,0.2368800235376641,0.18593866536291254,1.0667540619378162,4484.7369344339295,53685822,627204,12462828
scale,0.22109715104413122,41.96852169342658,21.010234842423237,0.5006123258978382,0.0,28.476306755832844,7.987702603951726,0.33325214410903886,0.26949215386335684,1.0956283393824804,4470.993349669816,41646554,1188684,12515997
copy,0.19334885993963746,50.25940691085461,25.16676609270771,0.5007341986135272,0.0,28.379975840537938,7.992640184791917,0.35266770887831034,0.2839422181562772,1.1061672523750459,4533.884609032756,49945649,1424815,13803759

delta,0.47679704907586745,18.225844558635185,5.0575436235614095,0.2799125595595988,0.0,26.54021523971715,7.889181172815567,0.17598935270119864,0.13453860294503986,1.050303657958837,4533.862011574294,18918867,555393,3211421
merced,0.6224363763370981,14.076472917359458,5.790736126946857,0.42928502551011427,0.0,26.14016292045742,7.759434002646131,0.258364363238944,0.2039255626928652,1.0734037010193163,4487.84624234958,12020356,574505,2621372
whiskey,0.7248470781327032,11.933471306153594,5.1405211407639255,0.4539269474686922,0.0,27.25226278618891,7.887151576725719,0.2632726647826623,0.21087383129047985,1.0711237807902494,4413.02799010898,12578961,675698,2435774
charlie,0.6954271429508009,12.200679665450382,5.346752426482154,0.45344576855173685,0.0,26.792607907907342,7.726282896815906,0.26356480940208393,0.2100785852937566,1.0726285554943424,4440.87893726145,16784524,762610,3565528

