Workload,IPC,MPKI,WPKI,Write-Read-Ratio,Write RBHR,Write BLP,Write BGLP,Write Mode Fraction,Ideal Write Mode Fraction,Ideal Speedup,Write Latency,Total Evictions,PW Evictions,SW Evictions
bwaves,0.8185093964892859,20.487983102510103,6.060732401513098,0.4333667435871172,0.02817906282811542,27.080333241476396,7.994080790228493,0.3716255068965906,0.29647543777085655,1.1195943978479832,4631.177772653718,15698273,1431895,0,704516,3468090
fotonik3d,0.48290202515046543,29.87990055327446,9.760541091391207,0.3955482920814235,0.005108348729295066,28.140234631164205,7.996992046677031,0.33959306082451585,0.2736567478177032,1.0998419445579024,4503.984260094183,24859547,2824790,0,1435221,6621458
wrf,0.5957145987691332,25.436007793742434,7.3169661310993,0.36335506091079534,0.03919068211729959,28.122396620284615,7.992938163343709,0.3075860746508777,0.2499357838578387,1.083259866219431,4399.312608555492,18402628,2006324,0,1136114,4485238
omnetpp,0.5020371566712388,13.706811944179591,5.510002438012473,0.4433625250409693,0.0007361351941726668,20.89597541466594,7.4787273002099965,0.20345906960168147,0.15496556780975565,1.060880112924864,4596.445239362414,13296235,1681889,0,604356,3842024
roms,1.0919725603784027,13.234877392081904,2.709961172088616,0.3315388992598227,0.053556332121878714,14.053944615193963,5.1672887540619055,0.24609118534474428,0.17168121946013523,1.0986988936037774,5197.157708435868,6643809,618335,0,299959,1332124
lbm,0.27260600192453394,48.15136833445246,25.447817118282742,0.7509599537286368,0.019909775867293922,29.759353222374703,7.999460199077188,0.4843808991572563,0.4173012616563943,1.1300953308192518,4328.788146959951,35741979,9085558,0,4943855,20274426
cam4,1.4857267619065015,9.284779366369236,4.130971213854002,0.6602476145571947,0.03616206705888431,28.7627995875492,7.959517282498794,0.4196390210965902,0.3557231846526486,1.1101311748503668,4321.673291722861,6349305,1473822,0,740909,3076459

bc,0.354597371143571,52.60252460533163,19.986830950197536,0.7682030456930834,0.03540055252542271,29.867469001285627,7.999472241787938,0.48035401694362817,0.4174947366111092,1.1209655849984699,4256.147216933149,26400226,7961797,0,4088886,16594514
pagerankdelta,0.493872835339348,24.92256476713604,8.081597328266056,0.37473259791141783,0.007672913916128598,27.399038509141878,7.986674679512724,0.28801768923827287,0.22852201826967208,1.083563411715873,4506.707610716817,21362349,2538344,0,1122168,5864439
