Workload,IPC,MPKI,WPKI,Write-Read-Ratio,Write RBHR,Write BLP,Write BGLP,Write Mode Fraction,Ideal Write Mode Fraction,Ideal Speedup,Write Latency,Total Evictions,PW Evictions,SW Evictions
bwaves,0.7616248165472701,23.80557207590415,3.071999307800015,0.4124472462310225,0.01848293715268326,23.837953180909,7.9717552811060965,0.3795312951394856,0.27982015973775526,1.1607029244515177,5195.216024417323,0,0,0,0,0
fotonik3d,0.4385431857608707,27.6505742283808,4.940617395011881,0.3789764178989132,0.003695025703500189,23.744367939057756,7.970231706398154,0.36111691577747723,0.2647674038603671,1.1508093018840229,5179.652438182069,0,0,0,0,0
wrf,0.5556537899111751,27.655163885241876,3.75622555222313,0.37236467414750707,0.1099854891195779,22.86874262609345,7.961569134154262,0.3390755125260593,0.25019097209782115,1.1344851675385121,5073.849188705218,0,0,0,0,0
omnetpp,0.4622307767750192,15.51339624993042,2.8967805761168277,0.4460232245652383,0.0011346379325050632,17.712448092755558,7.394747963875744,0.22695448272967003,0.15447794588088987,1.0937545529074395,5302.810322407483,0,0,0,0,0
roms,1.0509763026586991,10.89396048175209,1.3401649748719067,0.3319776667227636,0.09913287309087357,13.533454246213676,5.498631490533095,0.2501082613181758,0.1650076785149478,1.113483824948945,5569.570881197465,0,0,0,0,0
lbm,0.25234167170722244,58.94546387051656,12.666587816251923,0.7498632385272156,0.018283952585197584,24.99136103284209,7.986203597911427,0.5208275524632305,0.4131753668948505,1.2246627203249603,5094.36393472374,0,0,0,0,0
cam4,1.2693430588763401,10.671046630180784,2.365864339512035,0.6547255766666614,0.19330787966244767,22.270947863865892,7.964493394610437,0.4730653467074103,0.3716982336385779,1.19237131670015,5007.905197439731,0,0,0,0,0

bc,0.3320704992130017,47.10501628246226,10.025467380947575,0.7681115636724498,0.19708855971531788,22.66050643970363,7.971870269330099,0.5306941826528888,0.42869755932054093,1.2173350927310334,4972.9878452052235,0,0,0,0,0
pagerankdelta,0.45570054681319444,25.85857793236059,4.108488071076094,0.3761563367384881,0.013723080374186413,23.143110476745896,7.951828845459141,0.30887242319025165,0.2216475271416108,1.1262066497928962,5179.028156494915,0,0,0,0,0
radii,0.21355313845004123,60.67166204097681,8.040282984295049,0.3094814174789065,0.01152447794781417,22.905172227541396,7.930917004178923,0.2845644209994286,0.20165945586020514,1.115880405689409,5196.292624334668,0,0,0,0,0
mis,0.5208172569334143,25.581328112070455,5.173203620669909,0.5366922829531956,0.17576138416795667,22.286401098445207,7.957445280185792,0.4330061150355717,0.3332097539752874,1.1760095897093232,5043.141186928893,0,0,0,0,0
cf,0.446228651074186,48.83250220604943,8.107278592921478,0.9992584702023037,0.16575382520851958,23.46316153522924,7.972872933221005,0.5896687375600633,0.4834850330063962,1.2587755656789863,5066.258122677724,0,0,0,0,0
bellmanford,0.3479371032475175,46.135665416613705,1.634079352531409,0.07913788570997028,0.003337185409236562,21.17330548087201,7.822552298727786,0.0956123455981683,0.06208880460169618,1.0370676676459551,5270.134616318745,0,0,0,0,0
pagerank,0.31812607165420104,60.72073436532206,5.433481154914079,0.27813132446935446,0.24414245409610943,21.139124429882457,7.927418888711563,0.27830150429271966,0.2014559459609323,1.1064787564181868,5044.202160447319,0,0,0,0,0
triangle,0.7760407084604294,15.83740012813109,4.468103063563583,0.7415051144292478,0.15215929777740267,23.149033082963427,7.967446482671988,0.5019821029766486,0.4000686490957129,1.2046381354768003,4987.974922803511,0,0,0,0,0

add,0.19494676531596877,104.92804201384344,10.47454302025457,0.3331331266983002,0.27109498373274427,20.24706780224892,7.919826850826183,0.33381098829069705,0.2449251820219146,1.1334243055746596,5097.692686238284,0,0,0,0,0
triad,0.2270143807635611,92.52238244858441,9.047037938404843,0.3344874076946938,0.2727776097223688,20.196368898467412,7.917420688283718,0.33714251530872075,0.24744530674228385,1.1353189948639,5104.652062024996,0,0,0,0,0
scale,0.24867011481298681,95.79258909910249,11.035243515501076,0.502968333549973,0.26818947822953776,20.77504932392937,7.934049832875202,0.4620522525168387,0.3591482899818167,1.191289884596539,5057.648962217078,0,0,0,0,0
copy,0.20835140081960704,108.0606869194707,12.999736176876484,0.49846075550833074,0.2636838104068494,20.81089410131929,7.93774808237638,0.42080364082059624,0.32129981816349235,1.1717963538273606,5064.4826905622795,0,0,0,0,0

delta,0.5620032402129624,30.931973469550673,2.710696803844209,0.23576220492318445,0.07642683763726382,22.502329082129833,7.952905381279885,0.2513570550624899,0.1770132089776062,1.0993048109083419,5151.307469596725,0,0,0,0,0
merced,0.6181553242438924,22.09025494377319,3.134003687319926,0.34695437607999313,0.0526430775219586,22.853420600849123,7.950933675465088,0.31205474341008305,0.22480672556468415,1.126824070679518,5161.685553184166,0,0,0,0,0
whiskey,0.6738058035335353,20.344751983727118,2.7111230741664425,0.32815691627605115,0.013801399507568347,23.080105997516355,7.94034980926217,0.3069361012917377,0.21936964854057392,1.1263468677482276,5200.648819665835,0,0,0,0,0
charlie,0.7205161555694439,17.18312723336659,2.7145793224050254,0.3693353951518919,0.03476526982892185,22.818247934588864,7.8932390942656845,0.3183138006934398,0.22991789315762004,1.1296724323093819,5161.181923442559,0,0,0,0,0

mix3,0.27389348647405004,67.51015933916688,15.94741227075595,0.4892457289271192,0.047997031458279625,23.570153372091557,7.969888888671916,0.5432791122890848,0.43472398829414216,1.2376837296385126,5104.262771154882,0,0,0,0,0
mix1,0.2009222074682157,87.92829525117669,17.56953720351406,0.4635266089448282,0.04528297703084548,23.774649733613835,7.973756737362947,0.6504786105991253,0.547902204078765,1.2934767646014154,5067.602531939159,0,0,0,0,0
mix2,0.3507875551438835,38.27680166099361,7.756293575483395,0.4745890726195582,0.05164517500599445,23.59719427225056,7.9718098831525595,1.4825659638500883,2.0138106777214766,2.10087481021853,5103.986300157856,0,0,0,0,0
mix5,0.30132818592544813,41.29763788436389,8.47077427970379,0.4907824298425798,0.03337193924102472,23.88895835555293,7.974568116378718,0.6492565082337404,0.5440826601067366,1.2998597282514741,5118.725674947516,0,0,0,0,0
