Workload,IPC,MPKI,WPKI,Write-Read-Ratio,Write RBHR,Write BLP,Write BGLP,Write Mode Fraction,Ideal Write Mode Fraction,Ideal Speedup,Write Latency,Total Evictions,PW Evictions,SW Evictions
bwaves,0.7845845694178601,20.2137051170556,6.062927378741453,0.43386448317323817,0.08282495469803153,23.0007902760955,7.961169493784336,0.39908616308297945,0.29578635895035454,1.1719045190615065,5217.887339078357,0,0,0,0,0
fotonik3d,0.456435207109366,30.15531301452199,9.756144817072284,0.3911354375527136,0.018314080614980122,23.785340424125486,7.9670576308115955,0.36965089012797764,0.2715849383021667,1.1555740307870364,5190.363673356638,0,0,0,0,0
wrf,0.5759451072213984,25.455723905139347,7.306129872142727,0.3637350961841539,0.18233970665860152,22.150389061666935,7.958459965946297,0.3357507495229359,0.250557183494459,1.1282554191326386,4989.206740093593,0,0,0,0,0
omnetpp,0.49009987251554427,13.68887384100038,5.467778640644427,0.44048077828401505,0.003245907036160397,17.976078082265296,7.396093484833708,0.22707978653490507,0.1547131960247678,1.0936275041711085,5297.055013427527,0,0,0,0,0
roms,1.0673698698027334,13.221012122706423,2.6891386794101098,0.3317727412295346,0.19117447665382964,10.931931553467965,4.962269230416586,0.2639814115562184,0.17057640355907147,1.126905773119997,5755.140585438367,0,0,0,0,0
lbm,0.25394582898819407,46.25928262998401,25.41126336883105,0.7504787164882769,0.12200215920189397,23.753604903718006,7.979527265151754,0.5214881159490133,0.41505137472878945,1.2224328063059826,5068.523863556373,0,0,0,0,0
cam4,1.391778413903529,9.332950585558946,4.257061191465408,0.6679009529846149,0.2513497322244729,21.41761376819745,7.91107580887671,0.4585595724440897,0.3616437760456475,1.1789962320248695,4933.34088627454,0,0,0,0,0

bc,0.33566736075510284,53.08647161403483,20.032830949507535,0.7677165533497895,0.311630171130618,21.261460657442772,7.96953905808339,0.5333536115784815,0.4339224744258375,1.2130759813420617,4920.45245376886,0,0,0,0,0
pagerankdelta,0.47438401399830615,24.943871105478273,8.069613608781761,0.37435139906905207,0.027805559271851403,23.060498316237183,7.947869857304278,0.3168334508045048,0.22816787979293693,1.1297861716384994,5177.1019251076295,0,0,0,0,0
radii,0.2224444238185225,60.573499297990715,15.967845930643081,0.31057754987780906,0.028868758486531122,22.91077311106759,7.925496028558033,0.29391415189960973,0.20929994041754693,1.1198355861538702,5189.429273218359,0,0,0,0,0
mis,0.5237785695590039,26.09945976847409,10.40802106785963,0.5340967725133672,0.24723569488972746,21.808262815905806,7.955053146434455,0.42950876921696146,0.3344038440855746,1.1667070762873055,4945.116709864519,0,0,0,0,0
cf,0.4517731143769614,47.00274001406191,16.163242055510842,0.9971372755898359,0.28097637842708945,21.98331455175785,7.963627342568332,0.5808363594423853,0.4777440044662468,1.2459477516680466,4998.875491721416,0,0,0,0,0
bellmanford,0.3695973806370153,45.175366917689516,3.2537224308583985,0.08015524196925757,0.004832633103791704,21.9124731520743,7.878235750454176,0.10106649532175041,0.06584287490412728,1.0391837886053992,5263.864770274662,0,0,0,0,0
pagerank,0.3269846275902071,69.3426480231228,10.863678641363213,0.2796157974599291,0.34353343521012647,20.079277794615443,7.941383414803404,0.2816349868855061,0.20751778386454353,1.1031748507623236,4940.7124304002455,0,0,0,0,0
