Workload,IPC,MPKI,WPKI,Write-Read-Ratio,Write RBHR,Write BLP,Write BGLP,Write Mode Fraction,Ideal Write Mode Fraction,Ideal Speedup,Write Latency,Total Evictions,PW Evictions,SW Evictions
bwaves,0.6316782941747021,16.102587276116285,6.111568635408088,0.4355618552880456,0.015567612287476006,25.77716501453147,7.703759415047676,0.249863371611568,0.21173546498851867,1.0508279494429729,4092.178264377702,16485546,327923,3844305
fotonik3d,0.41743187880474725,18.079300457373137,9.783264816563785,0.5612449570963718,0.003542280862387776,26.014333050969647,7.769531416937053,0.26613496198473247,0.22636657344182284,1.0541903299419508,4089.9933549791403,17737471,1518833,4594404
wrf,0.42376066076470587,19.29776264199124,7.4863786189883745,0.3900906181400286,0.03123350367843359,21.908634569946706,6.882662480600488,0.20684149629823648,0.17454313333206156,1.0407211960981755,4069.8953522756246,17462261,640685,4203117
omnetpp,0.5034748919683782,12.031268652387471,5.664102415038464,0.5109755936662816,0.0006373753201349775,20.7446907159485,7.2816430106419165,0.18914579164032824,0.15659260285465645,1.0401467840335017,4146.044991240889,11798234,762627,2967231
roms,0.7913053666413995,7.9788558569762404,2.709513675488374,0.3480618164668886,0.04096712041807154,9.096152980047966,3.902021652421164,0.19958375077372317,0.12352086033073295,1.095029168281524,5838.812104201354,6388356,266052,1066515
lbm,0.28058550883339745,33.84417729592481,25.43425814593637,0.751529465020488,0.02862047434350807,31.63067536775155,7.999954603328218,0.4497229546383719,0.40622322743218364,1.0790505938287893,3942.1763750044415,35702039,4711335,11811095
cam4,1.0660951878677456,5.707939491570454,3.938369911386677,0.7267748130121622,0.10733383076031247,19.152761487731105,6.641703884195868,0.28944928471911596,0.23709696564719124,1.0736785115348586,4325.483761048353,5555377,489460,1103227

bc,0.3243374310887237,25.452680858882527,19.627247058386942,0.7715899690047998,0.05569909687636765,30.646553917802542,7.96653839816351,0.40354947146037407,0.360497653410602,1.0721800316870904,3960.7369072000542,25931680,3541143,9324023
pagerankdelta,0.4152499819385902,19.434753366116787,8.090324838193503,0.4371971465791137,0.007138828458545122,27.388126606117474,7.64624778893295,0.2188993298922729,0.18507245245571882,1.0433066808557325,4072.1951318395736,18875142,995562,4958579
radii,0.22559927848677827,44.82035183340917,16.023449719589628,0.36356927394971283,0.008493058886976407,24.507639291169973,6.740077657383985,0.2378038806885185,0.19967311635707088,1.0500274973400447,4126.8050513466205,43632453,1063285,11184107
mis,0.42740085571266623,19.414739386484523,10.61433601117744,0.5481936013955925,0.033222210774931295,25.88887457449174,7.2999458422635914,0.2936798925086275,0.25545411580623667,1.0541196212552364,3999.126532287876,18660753,921615,7313944
cf,0.3353373737084342,16.116231522240007,16.04219846926153,0.9969372772210392,0.07283617636212839,27.49725258688013,7.874400023764203,0.3546915575613082,0.3058254820387107,1.0757251452312124,4117.109737217288,15870919,4523479,313704
bellmanford,0.3514624009322317,29.4625993685281,3.2554749877919686,0.11107562668817568,0.0018703445072595051,26.867279575392846,7.600140035817234,0.07549064695277617,0.06141358618425938,1.015226520664305,4118.182446493984,29629041,118785,2236443
pagerank,0.29449563063872924,36.41307227473241,10.860277282794454,0.2983508603689436,0.03885155711827104,28.459752399062417,7.5034676684967385,0.20267515027863184,0.17399728691503674,1.0359676026322482,3982.1548243127304,40452646,1081762,5735682
triangle,0.7149403672576379,8.839513561688484,7.5885498861717515,0.8620883565160886,0.05721567184134018,21.50230865913106,6.9693957449618935,0.35890029304429993,0.30933940469985954,1.0773060536554964,4124.692791112927,9364748,858836,3360244

add,0.18822456465691126,62.67606839880688,20.883305858438014,0.33319348761714246,0.06381501815575606,30.553866862645513,7.990239855221905,0.24954774480880643,0.21674622262796414,1.0437090060745908,3965.4774339192577,62379371,895029,14054100
triad,0.21874996571427854,53.609701976303114,17.86938479896942,0.3333236335988729,0.04962857826695656,30.940392167140814,7.990790924742724,0.24483180982704397,0.2145957183332254,1.0400388839033243,3915.7080761313273,53340672,251509,14938820
scale,0.26437462407645035,41.75274607142175,20.90463218643052,0.5006761522175667,0.055726360830786664,31.37404160492453,7.998794432392524,0.3441319794824416,0.30774515440884415,1.0554788828473203,3894.908841855986,41473555,632495,15233273
copy,0.2234094055914573,50.35508945319806,25.19706237401469,0.5003803681669948,0.04389698401309207,31.436877586724854,7.999580759272828,0.3483014075524492,0.3117214865207639,1.0561301212793845,3894.214413287263,50023063,631844,20619603

delta,0.6297690229714089,18.230557183663013,5.064651155037791,0.28030831333266365,0.00911581664847752,30.330282073819554,7.947727965463854,0.20674644423069788,0.17616067564193302,1.0385573671448627,4022.2912327872527,18925771,431384,3932242
merced,0.7306888943729793,14.090320849525641,5.77367489896069,0.42660340404198815,0.017508227146865462,27.317992766264247,7.621143856483753,0.27241650293510405,0.23385584356182562,1.052998260033156,4047.872088401235,12033213,454538,3017666
whiskey,0.8243871182211719,11.874023062788192,5.181706146365877,0.4550101536811032,0.005843779976380905,28.105908558942197,7.783166720566716,0.2801511990636686,0.23976636363878226,1.0561018305126806,4072.1518476660076,12531630,601879,2815420
charlie,0.8169492323122438,12.09703348976213,5.375288662651559,0.4562518315405014,0.012192388574473838,28.340917407183348,7.585608798816966,0.2860554764313703,0.24609823118675692,1.0559668768728532,4050.4755023625476,16712721,667965,4004733

