Workload,IPC,MPKI,WPKI,Write-Read-Ratio,Write RBHR,Write BLP,Write BGLP,Write Mode Fraction,Ideal Write Mode Fraction,Ideal Speedup,Write Latency,Total Evictions,PW Evictions,SW Evictions
bwaves,0.5703907186221402,16.21741428345037,6.100784908488226,0.43734879580571956,0.14574104468941912,19.41874771019996,7.675707514510666,0.3054389290035347,0.21074052883948483,1.136342798521934,5435.000977743028,0,0,0
fotonik3d,0.36810717896400025,17.986619772495104,9.780588517711022,0.5572763958011068,0.04196221785562196,20.43791219050892,7.710513586620467,0.30634742782584534,0.215925358981134,1.1303564240543307,5292.244919305088,0,0,0
wrf,0.3905905952910107,19.415624211800434,7.206709873882577,0.3740897756856907,0.39113836686526376,12.235796513734666,6.261251251837842,0.24700725224320266,0.16524577738136134,1.1085820216800397,5468.410456366359,0,0,0
omnetpp,0.4743122710891972,12.024330893893406,5.364472372593781,0.48296133476090275,0.016450901811662588,15.302019772214317,7.022773094327436,0.22044021772495634,0.14703479472147835,1.0941626603533263,5413.355411925404,0,0,0
roms,0.7388034591168333,7.910376356774899,2.700817449359673,0.34703207934735314,0.41174282208060653,6.433281138629966,3.7701273297268285,0.21424108765210487,0.11820838844218207,1.1222164937626622,6711.893476697333,0,0,0
lbm,0.24408665626054016,33.77935110439011,25.316157025322056,0.7500851455117908,0.13541065413914505,22.831585131025896,7.957975972360428,0.5107247499058728,0.3997847272067687,1.2267435818136343,5171.6418338762505,0,0,0
cam4,1.066378303391132,5.818751972619758,3.8343086637280552,0.6827640010773056,0.5575306179270961,8.606695111709708,5.371551102446977,0.3618715131649427,0.2512617950549769,1.173334556271825,5576.526105259521,0,0,0

bc,0.2936996849130962,25.474122947630157,19.662143356757134,0.7722706794440748,0.5354809448270964,14.942035309646645,7.428795897786167,0.4838210989238014,0.37116538402408905,1.218249360182744,5240.436580573774,0,0,0
pagerankdelta,0.37669972766192056,19.37873593714544,7.940233680522955,0.4281681742771117,0.05446871950670537,19.822916885615737,7.588803830281094,0.25242638964417846,0.17445968655480626,1.1042930114296872,5272.759119969232,0,0,0
radii,0.20517430705002504,44.69100081350026,15.894068392383462,0.36081636676754664,0.02564805338896534,20.76718044493683,7.510820927524945,0.27837456194353377,0.19206640468872757,1.119602431820111,5354.9560744161245,0,0,0
mis,0.4207856921825924,19.336358893237666,10.52389227636729,0.5447635018184204,0.441345077909788,15.38186135292911,7.25424224596995,0.3835329028656729,0.27950989040882646,1.1687405750289053,5292.215362329101,0,0,0
cf,0.26972431432700306,16.222614198726223,16.169238507461422,0.9969383703390398,0.5650613778787359,11.3047739436648,6.436594709209016,0.3976827356748082,0.2757571942579029,1.2024274392225913,5722.4591899850575,0,0,0
bellmanford,0.31938748092154506,29.414080866592847,3.220971161423293,0.11005154847216482,0.010024966203906405,19.276220331143083,7.509424847393213,0.08774860976904732,0.05619702226455236,1.034586505257621,5330.987813070359,0,0,0
pagerank,0.27366017541278415,36.399099493150054,10.864051154939553,0.29859816669038963,0.5456282003934592,12.149024984336222,6.720739646030082,0.25644217462957447,0.17388695020777614,1.1110273089798643,5407.059323288815,0,0,0
triangle,0.7063175852241542,9.210344453872542,7.447428647597856,0.8114322611011887,0.4131003237970423,15.204475363073835,7.033547036665805,0.45089020042783134,0.3387580691553101,1.2042071209799707,5289.276597644523,0,0,0

add,0.17701183038827753,62.69030725382881,20.85081867180943,0.33259901226358857,0.6217463060550759,12.137668367529425,7.011649754148663,0.3182184230417499,0.22222785149887167,1.1407937304072333,5390.733934608683,0,0,0
triad,0.2042975588284696,53.94037280071591,17.998276227502156,0.3336659730075453,0.6208741725758241,12.141242422013848,7.011387307735978,0.31678327040995746,0.2213976387765229,1.1396125526531964,5380.968100209041,0,0,0
scale,0.23661215685709358,41.771449012497015,20.88576356724957,0.5000001795482029,0.6271615552824281,12.266500421096538,7.03632472081112,0.41936761405652356,0.31034270846606343,1.1877692464799467,5296.626621087773,0,0,0
copy,0.19956236295644653,50.07694589226707,25.038464874807676,0.4999994633263031,0.6200385987968843,12.529149885194252,7.105330476012471,0.42359250415682126,0.31402917789184814,1.1900796347290765,5297.466601087566,0,0,0

delta,0.5878469850206117,18.196089588435658,4.925388682275906,0.27319050018272506,0.31940055093563086,14.5330898626035,6.941250064521018,0.25310268546045334,0.1708569925749241,1.110116466192187,5426.833282956599,0,0,0
merced,0.6804636905522694,14.113022458812802,5.631657359208566,0.4144652915264862,0.2349683642323087,17.573799493054256,7.399781010122906,0.32212234590689515,0.22892962091627667,1.1374772046665205,5281.721603275767,0,0,0
whiskey,0.7648650812018959,11.82634424168257,4.968161138216375,0.43766580965767066,0.08970928048090049,20.322835889840967,7.672517141591223,0.32311627926386033,0.22948115218689666,1.1383326621818168,5289.260472372953,0,0,0
charlie,0.7558621718925939,12.064664553963775,5.237232447627676,0.44394641261321477,0.1588768223544767,19.47748596327569,7.5454733996191585,0.3298370712302498,0.23634724642712543,1.1395031279553884,5247.813351803648,0,0,0

